series_key,label,family,currency,country,pair,distinct_packages,complete_inputs,complete_inputs_pct,represented_years,collisions,collision_pct,open_market_entries,clean_pre_entry_14,clean_6h4,clean_12h4,clean_30h4,clean_42h4,clean_60h4,joint_complete_pre14,joint_clean_6h4,joint_clean_12h4,joint_clean_30h4,joint_clean_42h4,joint_clean_60h4
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",48,50.0,20,19,17,17,16,16,14,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",48,50.0,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",48,50.0,17,15,11,9,5,5,4,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",48,50.0,20,19,17,17,16,16,14,0,0,0,0,0,0
USD:US:840030003:r0,"PPI y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",48,50.0,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",48,50.0,17,15,11,9,5,5,4,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",48,50.0,20,19,17,17,16,16,14,0,0,0,0,0,0
USD:US:840030004:r0,"Core PPI y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030005:r0,"CPI m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030006:r0,"Core CPI m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030007:r0,"CPI y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030008:r0,"Core CPI y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030009:r0,"CPI n.s.a.","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",41,42.7,10,3,3,3,3,2,1,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",41,42.7,18,15,12,9,5,4,4,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,16,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",41,42.7,19,16,13,10,7,6,6,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",41,42.7,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840030010:r0,"Core CPI","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",41,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",57,59.4,9,3,3,3,3,3,2,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",57,59.4,17,14,12,6,4,4,3,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDHKD,96,68,70.8,"2015–2022",57,59.4,27,22,19,14,13,12,9,1,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDSEK,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDSGD,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",57,59.4,20,19,19,17,17,16,14,0,0,0,0,0,0
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",57,59.4,9,3,3,3,3,3,2,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",57,59.4,17,14,12,6,4,4,3,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDHKD,96,68,70.8,"2015–2022",57,59.4,27,22,19,14,13,12,9,1,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDSEK,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDSGD,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",57,59.4,20,19,19,17,17,16,14,0,0,0,0,0,0
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",57,59.4,9,3,3,3,3,3,2,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",57,59.4,17,14,12,6,4,4,3,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDHKD,96,68,70.8,"2015–2022",57,59.4,27,22,19,14,13,12,9,1,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDSEK,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDSGD,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",57,59.4,20,19,19,17,17,16,14,0,0,0,0,0,0
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",57,59.4,9,3,3,3,3,3,2,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",57,59.4,17,14,12,6,4,4,3,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDHKD,96,68,70.8,"2015–2022",57,59.4,27,22,19,14,13,12,9,1,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",57,59.4,20,20,20,19,19,18,16,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",57,59.4,19,16,14,9,8,7,6,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDSEK,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDSGD,96,68,70.8,"2015–2022",57,59.4,21,21,20,19,19,18,16,1,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",57,59.4,20,19,19,17,17,16,14,0,0,0,0,0,0
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",57,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDCNH,96,68,70.8,"2015–2022",80,83.3,9,3,2,2,1,1,1,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDCZK,96,68,70.8,"2015–2022",80,83.3,12,11,5,4,4,4,4,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDDKK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDHUF,96,68,70.8,"2015–2022",80,83.3,15,14,8,7,7,7,7,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDMXN,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDNOK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDPLN,96,68,70.8,"2015–2022",80,83.3,15,15,9,8,8,8,8,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDSEK,96,68,70.8,"2015–2022",80,83.3,21,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDTRY,96,68,70.8,"2015–2022",80,83.3,20,19,18,18,18,17,17,0,0,0,0,0,0
USD:US:840030015:r0,"Unemployment Rate","Labor / Employment",USD,US,USDZAR,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDCNH,96,68,70.8,"2015–2022",80,83.3,9,3,2,2,1,1,1,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDCZK,96,68,70.8,"2015–2022",80,83.3,12,11,5,4,4,4,4,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDDKK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDHUF,96,68,70.8,"2015–2022",80,83.3,15,14,8,7,7,7,7,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDMXN,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDNOK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDPLN,96,68,70.8,"2015–2022",80,83.3,15,15,9,8,8,8,8,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDSEK,96,68,70.8,"2015–2022",80,83.3,21,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDTRY,96,68,70.8,"2015–2022",80,83.3,20,19,18,18,18,17,17,0,0,0,0,0,0
USD:US:840030016:r0,"Nonfarm Payrolls","Labor / Employment",USD,US,USDZAR,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDCNH,96,68,70.8,"2015–2022",80,83.3,9,3,2,2,1,1,1,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDCZK,96,68,70.8,"2015–2022",80,83.3,12,11,5,4,4,4,4,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDDKK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDHUF,96,68,70.8,"2015–2022",80,83.3,15,14,8,7,7,7,7,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDMXN,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDNOK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDPLN,96,68,70.8,"2015–2022",80,83.3,15,15,9,8,8,8,8,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDSEK,96,68,70.8,"2015–2022",80,83.3,21,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDTRY,96,68,70.8,"2015–2022",80,83.3,20,19,18,18,18,17,17,0,0,0,0,0,0
USD:US:840030017:r0,"Participation Rate","Labor / Employment",USD,US,USDZAR,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDCNH,96,68,70.8,"2015–2022",80,83.3,9,3,2,2,1,1,1,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDCZK,96,68,70.8,"2015–2022",80,83.3,12,11,5,4,4,4,4,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDDKK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDHUF,96,68,70.8,"2015–2022",80,83.3,15,14,8,7,7,7,7,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDMXN,96,68,70.8,"2015–2022",80,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDNOK,96,68,70.8,"2015–2022",80,83.3,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDPLN,96,68,70.8,"2015–2022",80,83.3,15,15,9,8,8,8,8,0,0,0,0,0,0
USD:US:840030018:r0,"Average Hourly Earnings m/m","Labor / Employment",USD,US,USDSEK,96,68,70.8,"2015–2022",80,83.3,21,20,20,20,20,19,19,0,0,0,0,0,0
